tx_hash,from_address,to_address,value_eth,gas_price,timestamp,final_status,final_score,reasons,agent_1_score,agent_2_score,agent_3_score,is_fraud
0x000000000015e0b00de40c910845bb53730c55c23c231543a0b78bcbd460df54,0xnorm000000000000000000000000000000000000d,0xnorm000000000000000000000000000000000000b,10.97273,26.37,2025-10-01T09:25:20Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.569, risk add: 23) | History: Value 17.9x higher than wallet avg (0.6124 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x00000000000b6afa83128bc7d8064e0964e41f63a5e08b733965397dfd9b5f1e,0xnorm0000000000000000000000000000000000007,0xnorm000000000000000000000000000000000000c,0.982157,53.13,2025-10-04T06:18:13Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.427, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000fbe352207092900ce55373c4ad686a976691a5bfebad4546496fb,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000f,3.778391,64.41,2025-10-04T20:57:16Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.465, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000c1a3ede3f86aa49467e7d8c2acf25f6cb369577f6398f8399880d,0xnorm000000000000000000000000000000000000c,0xnorm000000000000000000000000000000000000e,0.141896,37.34,2025-10-02T15:36:49Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.455, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000a8a58c1255c23cdd9d587c8819a8d08fe9eddb46a1f662312c1a9,0xnorm0000000000000000000000000000000000009,0xnorm0000000000000000000000000000000000005,1.582415,60.08,2025-10-16T07:37:24Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000159158380f50347c7acd7ffd3d5236bf36d9558004a83c0b971f62,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000010,2.499172,46.12,2025-10-16T03:35:53Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.461, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000c440664bb15715ab047ef39581fbb660b9078a58cc4f18282ceee,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000001,0.699627,25.0,2025-10-04T06:53:22Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.439, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000ea9ef1faba4a20cf0fa39f1b1e161ce252ed6561852edfdab24d8,0xnorm0000000000000000000000000000000000002,0xnorm000000000000000000000000000000000000d,15.25587,30.56,2025-10-09T06:28:21Z,DENY,52.0,"ML Model: Behavioral anomaly detected (raw score: -0.553, risk add: 22) | History: Value 24.5x higher than wallet avg (0.6238 ETH) | Network analysis skipped (simulation removed)",0,52,0,0
0x000000000004aeeb5cc7d18826f90a017298c69eaa4e750828b675c1491df096,0xnorm000000000000000000000000000000000000b,0xmix00000000000000000000000000000000000001,0.964711,36.78,2025-10-10T15:53:58Z,DENY,106.0,"To-Wallet (0xmix00000...) is a known Mixer | ML Model: Behavioral anomaly detected (raw score: -0.437, risk add: 16) | Network analysis skipped (simulation removed)",60,16,0,1
0x000000000017c0f91518ae2e3649884c0d807f416c89d3711165e6bb0ad48084,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000009,18.969353,72.85,2025-10-09T22:12:57Z,FLAG_FOR_REVIEW,42.0,"ML Model: Behavioral anomaly detected (raw score: -0.657, risk add: 27) | History: Value 8.9x higher than wallet avg (2.1293 ETH) | Network analysis skipped (simulation removed)",0,42,0,0
0x00000000000dffb06531afc010824088cf929fb51b5c82e7dc7c6abd3d645f9d,0xnorm0000000000000000000000000000000000010,0xnorm000000000000000000000000000000000000a,3.122789,58.32,2025-10-02T07:12:44Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.457, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000144e0b67c184efe1af801e688466df0a1ef2d77ec9f7089ca9bb2c,0xnorm0000000000000000000000000000000000004,0xnorm0000000000000000000000000000000000005,0.915237,35.44,2025-10-11T09:56:49Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.432, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000001621b46c80e891b9ad703860c91d68c255a5c3fce595d2cec1bb39,0xnorm000000000000000000000000000000000000a,0xnorm0000000000000000000000000000000000005,2.280951,21.64,2025-10-12T02:47:51Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.473, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000d970ea296620ddebf555faa7ae61402af3aeaa84c8b556b629f9f,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000001,1.778233,51.33,2025-10-01T04:35:10Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.442, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000005cebbb7e97a017f2ace5ccde20ddcef5037057a847b20b5116692,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000005,1.545084,68.03,2025-10-02T22:52:35Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.443, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000c2fd95fdf07df3dd55b784c0934dd2732d86c14de663ffda99731,0xnorm0000000000000000000000000000000000007,0xnorm000000000000000000000000000000000000f,0.391751,40.85,2025-10-07T17:39:49Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.439, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000076deaea0937a768a908e3e629d7d75074d248c470b51bbece71de,0xnorm0000000000000000000000000000000000010,0xnorm0000000000000000000000000000000000013,1.385709,61.19,2025-10-02T23:41:11Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.443, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000ac837aecfce2dd47cc1337a8f965ed79dc3cf3570c69a960a1928,0xnorm000000000000000000000000000000000000a,0xnorm000000000000000000000000000000000000d,0.018062,53.9,2025-10-16T09:49:28Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.475, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000a06c9a192a1b32013655e7dfd4420bec915fe5509919fd9ed8e4f,0xnorm0000000000000000000000000000000000013,0xmix00000000000000000000000000000000000001,4.00923,49.47,2025-10-03T10:59:10Z,DENY,108.0,"To-Wallet (0xmix00000...) is a known Mixer | ML Model: Behavioral anomaly detected (raw score: -0.466, risk add: 18) | Network analysis skipped (simulation removed)",60,18,0,1
0x000000000006469933c0469cb0f66b5efbd378b0062e06959b99a8ce54efc673,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000013,0.499946,50.62,2025-10-10T09:13:30Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.427, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x0000000000056c6d89954b97a8f39bb7edb903783828e0eb21972f5a47ab201e,0xnorm0000000000000000000000000000000000010,0xnorm000000000000000000000000000000000000a,0.433923,44.91,2025-10-07T11:11:12Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.441, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000014eeb729012fce9a52ebb37f91b9e3959704dda3259b97c8a30850,0xnorm000000000000000000000000000000000000d,0xnorm0000000000000000000000000000000000000,1.042082,19.78,2025-10-17T05:24:54Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.479, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000001116386b94279e600bee7fc5c1f258ae24dc23a1b7fd2f15ebaa8e,0xnorm000000000000000000000000000000000000e,0xnorm000000000000000000000000000000000000a,4.909261,27.69,2025-10-09T04:32:04Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.499, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x0000000000054f4734f93a30fe4b25b2a61208197b21ec073c9f1ba93ecf50b3,0xnorm0000000000000000000000000000000000000,0xnorm0000000000000000000000000000000000004,1.121111,42.87,2025-10-10T06:00:32Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.437, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000009ab15518416ed1da613e6f65e21c8c8fc75ba5dd800b29f8c66e3,0xnorm0000000000000000000000000000000000013,0xnorm000000000000000000000000000000000000e,0.57724,56.97,2025-10-01T19:48:58Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.440, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000e2ff1099f9f42bc26989efdfd1d556de568026e1cef01c1bfd632,0xnorm000000000000000000000000000000000000a,0xnorm000000000000000000000000000000000000e,0.783542,31.74,2025-10-01T04:38:23Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.426, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000011bde520386326c1a282096beab3a58409bd3bdc23c36f6fa3b3aa,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000013,1.507669,67.7,2025-10-05T23:17:09Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.444, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000d609aaf26e9e0ffe9c69863ee2ba43c0f7984f1ce8db91e51d8ca,0xnorm000000000000000000000000000000000000d,0xnorm0000000000000000000000000000000000009,0.499609,38.77,2025-10-04T23:07:54Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.439, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000006a7610657176022f01a249993b1c5cd3d60d0b8fdc015755253be,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000b,0.880313,56.42,2025-10-15T00:53:36Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.436, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000003bd9f32d5e2452b0775fcea3a380584fa295fac91c28196a6a59e,0xnorm0000000000000000000000000000000000000,0xnorm000000000000000000000000000000000000a,0.623623,63.59,2025-10-15T23:43:07Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.452, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000056f47d99b55ed773d112ea2134c915b715f2ddf0996fbf3edcd24,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000010,4.540846,48.33,2025-10-01T13:58:49Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.476, risk add: 18) | History: Value 7.2x higher than wallet avg (0.6317 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x00000000000f2e2602766ba8f78ba3ab9a5d779741c5cbceafbc3156236e1dea,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000012,3.35301,76.58,2025-10-14T09:32:41Z,APPROVE,21.0,"ML Model: Behavioral anomaly detected (raw score: -0.529, risk add: 21) | Network analysis skipped (simulation removed)",0,21,0,0
0x000000000013c2ea78fec379eba2ca9557fff5ec145e0d7d30c229370d5ab3bc,0xnorm0000000000000000000000000000000000012,0xnorm000000000000000000000000000000000000b,0.484204,67.07,2025-10-01T07:44:23Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.448, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000c7b5282c103e5fc25dd8c8e500f5bf5a739da31c6330d289b9b46,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000009,1.607599,74.3,2025-10-07T05:31:41Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.472, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000c9d6f7733dc32c52bd5ab71c8afa71f6dd12b5ffa4d73d84c7b12,0xnorm0000000000000000000000000000000000011,0xnorm000000000000000000000000000000000000b,0.676121,19.08,2025-10-05T00:17:24Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.475, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000578593bbad6ee341a15d3d39267e56a86a6559d74442a4be094fa,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000008,0.490954,55.15,2025-10-15T15:09:26Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.438, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000003a9a9237927b9113b10ebbaff7facb5eef79eb4c24e04dfe74ea0,0xnorm0000000000000000000000000000000000000,0xnorm000000000000000000000000000000000000e,0.364821,24.37,2025-10-05T00:54:33Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.442, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000000fd6956663c013ac9a243f2472f6639a2c1b4f499c54c64f2cdc83,0xnorm0000000000000000000000000000000000007,0xnorm000000000000000000000000000000000000a,9.189098,61.14,2025-10-08T13:58:50Z,APPROVE,21.0,"ML Model: Behavioral anomaly detected (raw score: -0.531, risk add: 21) | Network analysis skipped (simulation removed)",0,21,0,0
0x00000000000ee62b352708bd7557492073dd6a9175362470b94b381089689ace,0xnorm0000000000000000000000000000000000012,0xnorm000000000000000000000000000000000000a,0.744332,23.58,2025-10-02T11:07:29Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.441, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000008c384410303f1286952e2877a018386acb67a0516a6a94c30195a,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000003,4.325758,69.54,2025-10-13T00:33:00Z,APPROVE,19.0,"ML Model: Behavioral anomaly detected (raw score: -0.493, risk add: 19) | Network analysis skipped (simulation removed)",0,19,0,0
0x000000000017d783d7a221eb19a08f2ecdf31faec6ab5cd8834d61e6e7989d72,0xnorm0000000000000000000000000000000000002,0xnorm0000000000000000000000000000000000004,1.106373,62.7,2025-10-16T07:28:52Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000030adba1c026328914606410f881b51e96903553c75cb840ce79a9,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000002,2.573835,22.44,2025-10-05T06:28:14Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.476, risk add: 18) | History: Value 5.2x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x00000000000c494d26748ef41ebd5f7951e916d8b7ac0d1d10218c2d1629bd11,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000005,8.8661,472.94,2025-10-08T03:38:50Z,FLAG_FOR_REVIEW,42.0,"ML Model: Behavioral anomaly detected (raw score: -0.645, risk add: 27) | History: Value 9.8x higher than wallet avg (0.9014 ETH) | Network analysis skipped (simulation removed)",0,42,0,1
0x0000000000166e6203a8a54a96fac8677815d50eb307ea90afed323a48308093,0xnorm000000000000000000000000000000000000b,0xnorm000000000000000000000000000000000000c,0.661787,70.75,2025-10-10T06:29:56Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.468, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000f7926193fedee9fc5d7258b26d8c1d7cf9a4b58c755161c2143d9,0xnorm0000000000000000000000000000000000003,0xnorm0000000000000000000000000000000000009,11.909426,40.07,2025-10-01T00:50:40Z,APPROVE,23.0,"ML Model: Behavioral anomaly detected (raw score: -0.561, risk add: 23) | Network analysis skipped (simulation removed)",0,23,0,0
0x00000000000501b74a1c42e3f1f4d13d17f96c11c3b11890aafc3f8954ad73e5,0xnorm0000000000000000000000000000000000002,0xbad00000000000000000000000000000000000002,4.804631,31.45,2025-10-07T05:48:13Z,DENY,108.0,"To-Wallet (0xbad00000...) on Threat List | ML Model: Behavioral anomaly detected (raw score: -0.476, risk add: 18) | History: Value 7.7x higher than wallet avg (0.6238 ETH) | Network analysis skipped (simulation removed)",50,33,0,1
0x00000000000d046cf96520575054578d7166646bb59e0b0f4fad0af033e36642,0xnorm0000000000000000000000000000000000010,0xnorm0000000000000000000000000000000000001,1.798493,29.38,2025-10-08T11:26:34Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.447, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000116547516e390b02c89e36a40f9b50470fffdc9cc028bdb5f9d407,0xnorm000000000000000000000000000000000000b,0xnorm0000000000000000000000000000000000004,0.171047,15.6,2025-10-09T10:43:38Z,APPROVE,21.0,"ML Model: Behavioral anomaly detected (raw score: -0.535, risk add: 21) | Network analysis skipped (simulation removed)",0,21,0,0
0x0000000000107abe96a5ed19b66f17df9c7b06412163ecf39cc895ab6b34023e,0xnorm0000000000000000000000000000000000007,0xnorm000000000000000000000000000000000000d,44.7135,79.1,2025-10-11T09:57:42Z,DENY,62.0,"ML Model: Behavioral anomaly detected (raw score: -0.744, risk add: 32) | History: Value 14.7x higher than wallet avg (3.0411 ETH) | Network analysis skipped (simulation removed)",0,62,0,1
0x0000000000063f2eff466573d5d1eb30ba72c0a005afa02f96e4cc7fa951a715,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000000,2.77354,52.06,2025-10-09T15:14:34Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.448, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000013d15b35df6fd6680fc0303a8d4b98bd09686c4ce0baec5276beab,0xnorm000000000000000000000000000000000000a,0xnorm000000000000000000000000000000000000f,2.716715,22.16,2025-10-15T11:27:38Z,FLAG_FOR_REVIEW,34.0,"ML Model: Behavioral anomaly detected (raw score: -0.481, risk add: 19) | History: Value 5.1x higher than wallet avg (0.5375 ETH) | Network analysis skipped (simulation removed)",0,34,0,0
0x000000000005675450dc765a35bbd04bbc96bd80f10d18d876d0fe363826dfee,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000009,5.133484,58.8,2025-10-08T16:00:12Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.463, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000c0f96e04ccc2138df98504b944be560e2453bc69bce5e89c1a5a8,0xnorm0000000000000000000000000000000000000,0xnorm000000000000000000000000000000000000d,0.272817,47.25,2025-10-16T17:51:59Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.447, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x00000000001831eedcb7d504b704dd07b4dba295843fa5a2e9047588232bd085,0xnorm0000000000000000000000000000000000006,0xnorm0000000000000000000000000000000000002,0.462597,29.63,2025-10-13T20:05:16Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.432, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000979c83aa435b196821d15114ad0ecd028feb9dd95f73f3ead83dc,0xnorm000000000000000000000000000000000000c,0xnorm0000000000000000000000000000000000013,13.997995,39.67,2025-10-04T12:40:45Z,FLAG_FOR_REVIEW,37.0,"ML Model: Behavioral anomaly detected (raw score: -0.560, risk add: 22) | History: Value 6.2x higher than wallet avg (2.2552 ETH) | Network analysis skipped (simulation removed)",0,37,0,0
0x0000000000114c5814a1d4397c2e146ea7f44da7d16a779d29613349b9e709b8,0xnorm0000000000000000000000000000000000002,0xnorm0000000000000000000000000000000000005,20.940814,52.22,2025-10-09T07:11:07Z,DENY,56.0,"ML Model: Behavioral anomaly detected (raw score: -0.638, risk add: 26) | History: Value 33.6x higher than wallet avg (0.6238 ETH) | Network analysis skipped (simulation removed)",0,56,0,0
0x00000000000d21cc21fbe48e3021a93b4feb970c39fff896783719f4060f3c09,0xnorm0000000000000000000000000000000000010,0xnorm000000000000000000000000000000000000c,0.523605,56.08,2025-10-16T03:55:43Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.440, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000018070d11abc3f5db530f3611750891dcc80208d715d6460273c393,0xnorm0000000000000000000000000000000000004,0xnorm000000000000000000000000000000000000f,16.342705,72.46,2025-10-13T02:36:18Z,DENY,56.0,"ML Model: Behavioral anomaly detected (raw score: -0.627, risk add: 26) | History: Value 22.7x higher than wallet avg (0.7212 ETH) | Network analysis skipped (simulation removed)",0,56,0,0
0x00000000000e014e7c3c944e9f3e73c14cb076edb7f23ca2b6522024bab5593a,0xnorm000000000000000000000000000000000000d,0xnorm0000000000000000000000000000000000012,4.325467,32.18,2025-10-17T18:19:34Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.477, risk add: 18) | History: Value 7.1x higher than wallet avg (0.6124 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x00000000000f0e0890588b4d2b0f3ca4309d34e7b1a0faeff16555e806571823,0xnorm0000000000000000000000000000000000010,0xnorm000000000000000000000000000000000000f,0.999802,73.1,2025-10-16T19:55:26Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.464, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000afef44600601eafb17d9c10c746f18b0e2d79220c3f82928187d4,0xnorm0000000000000000000000000000000000008,0xnorm000000000000000000000000000000000000a,15.837934,35.22,2025-10-02T00:43:52Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.564, risk add: 23) | History: Value 31.7x higher than wallet avg (0.4997 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x0000000000040765c91b5abf7341cdc210c9f3ea15b723c4928d8cce1ca7fb64,0xnorm0000000000000000000000000000000000000,0xnorm0000000000000000000000000000000000003,0.291956,49.41,2025-10-03T05:33:16Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.433, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000d5ab22f53b9f3f003a864b9eeee7c3e3e1e081b5ab127201e67e1,0xnorm0000000000000000000000000000000000004,0xnorm0000000000000000000000000000000000007,3.342745,50.15,2025-10-08T17:31:09Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.456, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000089d39b956a7871fcea187683ecaebaa5dc6249c9dae53fa2d8d0f,0xnorm0000000000000000000000000000000000008,0xnorm0000000000000000000000000000000000013,1.817255,36.95,2025-10-07T19:01:02Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.445, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000007e5c6100ee1a2fb537ac3afccfca87d3b8ae705160e0790a3505d,0xnorm0000000000000000000000000000000000006,0xnorm000000000000000000000000000000000000c,0.185882,68.17,2025-10-11T05:51:58Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.469, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x00000000000888049db323793b0450d8ca2579b17c28a87e4791aba6224c0ae1,0xnorm000000000000000000000000000000000000a,0xnorm000000000000000000000000000000000000c,0.016783,36.51,2025-10-01T14:09:05Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.476, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x000000000010ddee09abe1096f2af07ad6077e7128e613742b56c4ce82e43e1a,0xnorm000000000000000000000000000000000000d,0xnorm0000000000000000000000000000000000005,4.703253,53.29,2025-10-06T11:36:22Z,FLAG_FOR_REVIEW,33.0,"ML Model: Behavioral anomaly detected (raw score: -0.469, risk add: 18) | History: Value 7.7x higher than wallet avg (0.6124 ETH) | Network analysis skipped (simulation removed)",0,33,0,0
0x00000000000cdbb65a8a5a38fd24ba564b15a26e14dc0de25d4c627082cf7817,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000008,0.457562,37.37,2025-10-17T18:30:31Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.440, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x000000000004a99c5422edf2063ddb993218d29076ac3ef07731ed335f2b5e60,0xnorm0000000000000000000000000000000000002,0xnorm000000000000000000000000000000000000f,0.211264,42.2,2025-10-03T09:01:47Z,APPROVE,17.0,"ML Model: Behavioral anomaly detected (raw score: -0.447, risk add: 17) | Network analysis skipped (simulation removed)",0,17,0,0
0x0000000000103f59b591d8c0bf71f3b570c4061a15616a594839f4e8c66067a7,0xnorm000000000000000000000000000000000000e,0xnorm0000000000000000000000000000000000013,15.089598,39.94,2025-10-09T05:06:27Z,APPROVE,23.0,"ML Model: Behavioral anomaly detected (raw score: -0.562, risk add: 23) | Network analysis skipped (simulation removed)",0,23,0,0
0x000000000003deed2c2ac8db643514b6a23835dbf18a4f576a982b09c974d359,0xnorm0000000000000000000000000000000000007,0xmix00000000000000000000000000000000000001,0.502332,108.24,2025-10-16T17:41:10Z,DENY,113.0,"To-Wallet (0xmix00000...) is a known Mixer | ML Model: Behavioral anomaly detected (raw score: -0.577, risk add: 23) | Network analysis skipped (simulation removed)",60,23,0,1
0x000000000017597bdc49a2070ae145a4a20e031b1d4d46d38649d416ef040736,0xnorm0000000000000000000000000000000000012,0xnorm0000000000000000000000000000000000001,11.173078,45.07,2025-10-15T04:40:50Z,DENY,53.0,"ML Model: Behavioral anomaly detected (raw score: -0.563, risk add: 23) | History: Value 17.7x higher than wallet avg (0.6317 ETH) | Network analysis skipped (simulation removed)",0,53,0,0
0x00000000000d24795776e386b185bc8ecc7d9e468f2eb5b265c3e9ef331c2bc9,0xnorm0000000000000000000000000000000000005,0xnorm0000000000000000000000000000000000008,4.593809,56.9,2025-10-13T04:10:44Z,APPROVE,18.0,"ML Model: Behavioral anomaly detected (raw score: -0.475, risk add: 18) | Network analysis skipped (simulation removed)",0,18,0,0
0x0000000000069245a3731fcaea93f02c7392efa0fcd90e81016ea1b84fbda66a,0xnorm0000000000000000000000000000000000003,0xnorm000000000000000000000000000000000000a,5.330778,24.02,2025-10-18T13:44:53Z,APPROVE,20.0,"ML Model: Behavioral anomaly detected (raw score: -0.508, risk add: 20) | Network analysis skipped (simulation removed)",0,20,0,0
0x00000000000b1da3260e0f8c329ed9dd9eebbec5e7e925a223ab75e1f51c17c7,0xnorm000000000000000000000000000000000000d,0xnorm0000000000000000000000000000000000001,0.627897,30.37,2025-10-12T13:03:47Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.422, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x00000000000427bf4cd87baa16ddfee9ad90de57607c7338001507aeb2bddbc4,0xnorm0000000000000000000000000000000000003,0xnorm000000000000000000000000000000000000e,1.263598,66.49,2025-10-15T06:02:02Z,APPROVE,16.0,"ML Model: Behavioral anomaly detected (raw score: -0.438, risk add: 16) | Network analysis skipped (simulation removed)",0,16,0,0
0x000000000016269577e2373fb952045a096df6662479bc6bacbea9446802bf66,0xnorm0000000000000000000000000000000000001,0xnorm0000000000000000000000000000000000009,5.160715,69.64,2025-10-17T22:22:39Z,FLAG_FOR_REVIEW,35.0,"ML Model: Behavioral anomaly detected (raw score: -0.505, risk add: 20) | History: Value 7.4x higher than wallet avg (0.7020 ETH) | Network analysis skipped (simulation removed)",0,35,0,0
